ts_code,price_date,latest_close_qfq,trading_days,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma20_gap,ma60_gap,drawdown_60d,drawdown_250d,above_ma20,above_ma60,volatility_20d,market_beta_60d,healthcare_beta_60d,market_beta_percentile,healthcare_beta_percentile,market_beta_bucket,healthcare_beta_bucket,name,healthcare_subindustry,classification_confidence,market,valuation_as_of_date,latest_turnover_rate,latest_pe_ttm,latest_pb,total_mv,market_cap_100m,price_stale_days,pe_valid,pb_valid,pe_percentile_sub,pb_percentile_sub,valuation_score,valuation_status,valuation_coverage,ret_5d_market_pct,ret_5d_sub_pct,ret_20d_market_pct,ret_20d_sub_pct,ret_60d_market_pct,ret_60d_sub_pct,ret_120d_market_pct,ret_120d_sub_pct,momentum_score,overheat_score,volatility_percentile,stale_risk,risk_score,data_completeness_score,research_score,temperature,group,signal_label,subindustry_rank,subindustry_count,market_rank
002044.SZ,2026-07-24,4.32,1833,-0.04635761589403975,-0.13586445070844677,-0.16583446975902105,-0.425819747751899,-0.1289096374344706,-0.06662245037505787,-0.18051035772081925,-0.32142333825224423,-0.4912668505345851,False,False,0.5527735847515364,0.8314041555412979,0.9287716942459869,0.8483870967741935,0.4645161290322581,高Beta,中Beta,美年健康,医疗服务,high,主板,2026-07-24,1.9124,55.3277,2.1425,1690957.6848,169.09576848,0,True,True,0.5,0.3333333333333333,56.666666666666664,PE+PB有效,1.0,0.3300970873786408,0.3333333333333333,0.07766990291262135,0.16666666666666666,0.3559870550161812,0.5,0.045454545454545456,0.08333333333333333,23.444457773763773,16.97411003236246,0.4838709677419355,0.0,21.559296377492434,100.0,39.999446874301064,偏冷,C,弱趋势/数据不足,11,12,265
002099.SZ,2026-07-24,5.029999999999999,1833,0.005999999999999783,-0.030828516377649495,-0.30235783633841895,-0.21772939346811826,-0.18608414239482207,-0.0360291299348412,-0.08854795844406871,-0.31190150478796175,-0.4303510758776897,False,False,0.38186842720513475,0.32186021508772433,0.707008316914898,0.4774193548387097,0.22580645161290322,中Beta,低Beta,海翔药业,CXO/CDMO,high,主板,2026-07-24,1.076,,1.6479,814213.7723,81.42137722999999,0,False,True,,0.2,68.00000000000001,仅PB有效,0.4,0.8220064724919094,0.7,0.18446601941747573,0.3333333333333333,0.09385113268608414,0.1,0.40584415584415584,0.43333333333333335,23.437176328888917,30.275080906148865,0.14516129032258066,0.0,24.095782440755816,73.00000000000001,42.44793843121998,偏冷,C,弱趋势/数据不足,24,30,266
300206.SZ,2026-07-24,11.09,1833,-0.036490008688097264,-0.06649831649831661,-0.24509681453793164,-0.25989883778228584,-0.0649423796919053,-0.07832952420527739,-0.1580660868704995,-0.27183191070256074,-0.2741315524403187,False,False,0.4156285045496379,0.7548838187189598,0.8601720490353051,0.8064516129032258,0.3774193548387097,高Beta,中Beta,理邦仪器,医疗设备,high,创业板,2026-07-24,1.2724,18.601,2.799,642846.7106,64.28467106,0,True,True,0.15,0.45454545454545453,72.81818181818181,PE+PB有效,1.0,0.4368932038834951,0.47619047619047616,0.13592233009708737,0.38095238095238093,0.17475728155339806,0.3333333333333333,0.29545454545454547,0.5238095238095238,23.3060371899241,19.433656957928804,0.23548387096774193,0.0,18.313237289905,100.0,44.44118217501416,偏冷,C,估值便宜待确认,15,22,267
688319.SH,2026-07-24,25.63,1244,-0.15718513646826704,-0.33045977011494254,-0.11006944444444455,0.006281900274833108,0.4645714285714284,-0.2854952468567923,-0.2852694299073242,-0.42248760703019383,-0.42248760703019383,False,False,1.403715569758758,1.0867580673335444,0.5187105392760498,0.9290322580645162,0.0935483870967742,高Beta,低Beta,欧林生物,疫苗,high,科创板,2026-07-24,2.194,183.8291,11.1623,1039064.0359,103.90640359,0,True,True,1.0,1.0,0.0,PE+PB有效,1.0,0.025889967637540454,0.09090909090909091,0.022653721682847898,0.09090909090909091,0.5372168284789643,0.7272727272727273,0.8344155844155844,1.0,22.962472622666795,2.394822006472492,1.0,0.0,21.676375404530745,100.0,25.526027262920465,偏冷,C,弱趋势/数据不足,10,11,268
300451.SZ,2026-07-24,3.16,1823,-0.04819277108433728,0.006369426751592355,-0.27522935779816515,-0.43971631205673756,-0.42753623188405787,-0.043293975174084065,-0.14832449914652768,-0.30242825607064017,-0.5233785822021115,False,False,0.4651069431538373,0.2996224047092747,0.8550772519257541,0.4161290322580645,0.3709677419354839,中Beta,中Beta,创业慧康,互联网医疗/医疗IT,high,创业板,2026-07-24,1.3712,,1.2447,489523.4052,48.95234052,0,False,True,,0.2222222222222222,66.11111111111111,仅PB有效,0.4,0.31715210355987056,0.2222222222222222,0.2686084142394822,0.3333333333333333,0.11326860841423948,0.2222222222222222,0.032467532467532464,0.1111111111111111,22.78676490039946,27.783171521035598,0.32903225806451614,0.0,26.02886522601524,73.00000000000001,41.29550693411517,偏冷,C,弱趋势/数据不足,9,9,269
300341.SZ,2026-07-24,11.44,1833,-0.02555366269165249,-0.1306990881458967,-0.23296436809120014,-0.3576612222171559,-0.2764088028752102,-0.07793987265253488,-0.19072028092725257,-0.2906931448295552,-0.4166481926781884,False,False,0.39111733240306296,0.6575382525780764,0.6290257718303044,0.7451612903225806,0.16451612903225807,高Beta,低Beta,麦克奥迪,医疗设备,high,创业板,2026-07-24,0.6711,33.0493,2.9955,591917.3832,59.191738320000006,0,True,True,0.4,0.5454545454545454,54.18181818181819,PE+PB有效,1.0,0.5792880258899676,0.5238095238095238,0.08090614886731391,0.2857142857142857,0.20388349514563106,0.38095238095238093,0.09740259740259741,0.19047619047619047,22.377942949528155,16.22977346278317,0.16774193548387098,0.0,14.71568013362564,100.0,39.7648682951276,偏冷,C,弱趋势/数据不足,16,22,270
688351.SH,2026-07-24,18.87,943,-0.042131979695431365,-0.11945870275314974,-0.1838765773552291,-0.25502579881656817,-0.0500454728370221,-0.11462487683573408,-0.19519412347501264,-0.31376831395348836,-0.31376831395348836,False,False,0.5118839717450544,0.6719752909033185,0.906848584231469,0.7612903225806451,0.4290322580645161,高Beta,中Beta,微电生理,医疗耗材,high,科创板,2026-07-24,0.6252,142.5477,4.9135,888022.2,88.80221999999999,0,True,True,0.9130434782608695,0.8,13.217391304347828,PE+PB有效,1.0,0.36893203883495146,0.44,0.09061488673139159,0.2,0.3042071197411003,0.44,0.30844155844155846,0.375,22.36636199892046,11.326860841423949,0.4096774193548387,0.0,16.122350976093536,100.0,29.305812379025202,偏冷,C,弱趋势/数据不足,20,25,271
688712.SH,2026-07-24,32.55,111,-0.06733524355300868,-0.053779069767441956,-0.211673528699443,,,-0.100145137880987,-0.184333182980003,-0.33841463414634154,-0.34427880741337635,False,False,0.579906344457874,0.532741633966177,1.0506304413755512,0.6612903225806451,0.5806451612903226,中Beta,中Beta,北芯生命,医疗耗材,high,科创板,2026-07-24,2.8164,129.122,7.6912,1357335.0,135.7335,0,True,True,0.8695652173913043,0.92,11.026086956521738,PE+PB有效,1.0,0.2168284789644013,0.24,0.1553398058252427,0.32,0.23948220064724918,0.36,,,22.082957441356413,14.789644012944983,0.5290322580645161,0.0,20.93339597035181,100.0,27.866286808391507,偏冷,C,弱趋势/数据不足,21,25,272
300363.SZ,2026-07-24,15.67,1833,-0.027312228429546836,-0.03152039555006181,-0.26501225977189347,-0.39336593992738,-0.19958863080957467,-0.09169951309993063,-0.05074123324436086,-0.28080038764699433,-0.46494092083360206,False,False,0.8416670031405372,0.8429569851372258,1.4689680072023563,0.8516129032258064,0.8580645161290322,高Beta,高Beta,博腾股份,CXO/CDMO,high,创业板,2026-07-24,4.2375,66.2759,1.5893,851573.9274,85.15739274,0,True,True,0.68,0.13333333333333333,53.86666666666666,PE+PB有效,1.0,0.5598705501618123,0.5666666666666667,0.18122977346278318,0.3,0.13592233009708737,0.16666666666666666,0.07142857142857142,0.03333333333333333,21.98748569163088,25.67961165048544,0.7645161290322581,0.0,33.26605073598497,100.0,36.66925047124745,偏冷,C,弱趋势/数据不足,25,30,273
688553.SH,2026-07-24,10.060000000000002,1152,-0.12597741094700243,0.02028397565922946,-0.24303124856294012,-0.27928454125628577,-0.2372762910000633,-0.16222518321119228,-0.16811050394456784,-0.28510504614875276,-0.45496056578888977,False,False,1.0278150277931901,0.7021159657916416,1.8561478376713056,0.7806451612903226,0.9709677419354839,高Beta,高Beta,汇宇制药,生物制品/生物科技,medium,科创板,2026-07-24,2.7852,279.4234,1.6655,629656.3054,62.96563053999999,0,True,True,1.0,0.3,27.999999999999996,PE+PB有效,1.0,0.05825242718446602,0.05,0.31715210355987056,0.3,0.18446601941747573,0.2,0.2532467532467532,0.15,21.944814160239567,17.427184466019416,0.9129032258064517,0.0,30.457093642342628,100.0,30.598324449792344,偏冷,C,弱趋势/数据不足,18,20,274
600299.SH,2026-07-24,7.97,1833,0.007585335018963413,-0.08572771115706401,-0.43067529545253,-0.1445090467660568,-0.1724434452390018,-0.006823981566024484,-0.20321494566876996,-0.43545284542076057,-0.4778121403309752,False,False,0.5844387902113177,0.2196156922640924,0.401968889164127,0.3387096774193548,0.05161290322580645,中Beta,低Beta,安迪苏,营养品/维生素,high,主板,2026-07-24,1.2625,24.6629,1.2502,2454584.1021,245.45841020999998,0,True,True,1.0,0.3333333333333333,26.66666666666667,PE+PB有效,1.0,0.8317152103559871,0.6666666666666666,0.11326860841423948,0.3333333333333333,0.016181229773462782,0.3333333333333333,0.6266233766233766,0.6666666666666666,21.771046868324728,29.708737864077673,0.5419354838709678,0.0,31.634826182273727,100.0,29.984070860320443,偏冷,C,弱趋势/数据不足,3,3,275
301584.SZ,2026-07-24,20.1,198,-0.0904977375565611,0.003494757863205189,-0.23971203599550062,-0.3395153094462541,,-0.06452889023340225,-0.11774084207659918,-0.25315359116022096,-0.48391753626877076,False,False,0.7296326977003599,0.6617617813097914,1.1803861052189843,0.7483870967741936,0.7096774193548387,高Beta,高Beta,建发致新,医药流通,high,创业板,2026-07-24,7.6193,29.6499,3.9047,846789.885,84.6789885,0,True,True,0.9166666666666666,0.9285714285714286,7.8571428571428585,PE+PB有效,1.0,0.13268608414239483,0.14285714285714285,0.24919093851132687,0.21428571428571427,0.19093851132686085,0.21428571428571427,0.1331168831168831,0.21428571428571427,21.516387657106684,26.601941747572816,0.6645161290322581,0.0,31.91168180394613,100.0,25.087366037957807,偏冷,C,弱趋势/数据不足,13,14,276
688166.SH,2026-07-24,34.81,1627,-0.09537422037422028,0.013096623981373678,-0.43989886046701476,-0.30359750337610436,-0.4542064119078355,0.01724137931034475,-0.2457514233385537,-0.4920202908961345,-0.7010293685624429,True,False,1.3348607615186783,-0.2947519800354978,1.3705193271290916,0.012903225806451613,0.8354838709677419,低Beta,高Beta,博瑞医药,原料药,high,科创板,2026-07-24,4.1202,298.337,6.1439,1517002.395,151.7002395,0,True,True,0.9375,0.9444444444444444,5.972222222222223,PE+PB有效,1.0,0.11326860841423948,0.3888888888888889,0.28802588996763756,0.5,0.009708737864077669,0.05555555555555555,0.20454545454545456,0.2222222222222222,21.01019541469826,38.94822006472492,0.9967741935483871,0.0,47.19923791627519,100.0,22.019287116933235,中性,C,弱趋势/数据不足,15,18,277
300244.SZ,2026-07-24,15.659999999999998,1833,-0.1423877327491787,-0.17098994176813143,-0.1586743450971212,-0.39563604395718144,0.06929048694899764,-0.17790960155388735,-0.1554937906565056,-0.2606232294617564,-0.4595552149013711,False,False,0.867387870859836,0.780980842657084,1.5788182216553834,0.8225806451612904,0.9064516129032258,高Beta,高Beta,迪安诊断,医疗服务,high,创业板,2026-07-24,5.5998,75.6161,1.4995,978717.897,97.8717897,0,True,True,0.625,0.08333333333333333,59.166666666666664,PE+PB有效,1.0,0.032362459546925564,0.08333333333333333,0.061488673139158574,0.08333333333333333,0.39158576051779936,0.5833333333333334,0.06493506493506493,0.16666666666666666,20.007382520830845,10.647249190938513,0.7870967741935484,0.0,23.19500991752793,100.0,38.316844691535984,偏冷,C,弱趋势/数据不足,12,12,278
300436.SZ,2026-07-24,86.33,1833,-0.036495535714285654,-0.027815315315315337,-0.23296312749888937,0.07603140969712063,0.38105903055511114,-0.1273319080327313,-0.16463057666906944,-0.33633148831488324,-0.49872256416211824,False,False,1.0152150892885574,0.9443498720067354,1.612317835166717,0.9032258064516129,0.9161290322580645,高Beta,高Beta,广生堂,化学制药/创新药,medium,创业板,2026-07-24,2.9266,,54.648,1374952.011,137.4952011,0,False,True,,1.0,0.0,仅PB有效,0.4,0.4336569579288026,0.5,0.1941747572815534,0.09375,0.20711974110032363,0.15625,0.8798701298701299,0.875,19.666385579651987,14.320388349514563,0.9064516129032258,0.0,28.15330410272471,73.00000000000001,22.576835732382484,偏冷,C,弱趋势/数据不足,30,32,279
688117.SH,2026-07-24,22.06,1247,-0.11405622489959844,-0.06485799067401443,-0.17444427149774422,-0.23214986512182512,-0.16248546559649424,-0.1939491376790411,-0.13327275263812965,-0.2814332247557003,-0.3232591978286282,False,False,0.8766506470252611,0.9134640467960254,1.70571452735481,0.8935483870967742,0.9419354838709677,高Beta,高Beta,圣诺生物,CXO/CDMO,high,科创板,2026-07-24,3.3109,27.4358,4.3218,486070.9224,48.60709224,0,True,True,0.2,0.6666666666666666,61.33333333333333,PE+PB有效,1.0,0.06796116504854369,0.1,0.13915857605177995,0.23333333333333334,0.3268608414239482,0.26666666666666666,0.37012987012987014,0.36666666666666664,19.44791914203726,12.055016181229774,0.7967741935483871,0.0,24.373995197828584,100.0,38.3459855388814,偏冷,C,弱趋势/数据不足,26,30,280
300841.SZ,2026-07-24,42.86,1476,-0.06255468066491687,-0.020342857142857107,-0.24434312857075735,-0.41860064603591696,-0.3984967105912486,-0.08122360607944434,-0.12417483863401346,-0.30036743869610405,-0.5294997624340192,False,False,0.5587417097856446,0.6686909531249822,1.1133834814783168,0.7548387096774194,0.6548387096774193,高Beta,中Beta,康华生物,疫苗,high,创业板,2026-07-24,1.9917,24.5838,1.5624,556952.4134,55.695241339999995,0,True,True,0.25,0.45454545454545453,66.81818181818181,PE+PB有效,1.0,0.22330097087378642,0.2727272727272727,0.21035598705501618,0.18181818181818182,0.1779935275080906,0.18181818181818182,0.05519480519480519,0.09090909090909091,19.231264369595518,21.472491909385113,0.49032258064516127,0.0,24.837195949472804,100.0,39.517724683881845,偏冷,C,弱趋势/数据不足,11,11,281
688161.SH,2026-07-24,20.15,1229,-0.07398897058823539,-0.0009915716410512365,-0.34721018964502826,-0.3296020434446638,-0.22040498665356356,-0.07200589495014609,-0.15805557271276527,-0.329160701801112,-0.4419001855874175,False,False,0.4390611924902399,0.30543684098585905,0.9281953259849008,0.4258064516129032,0.4612903225806452,中Beta,中Beta,威高骨科,医疗耗材,high,科创板,2026-07-24,0.1944,30.8713,1.9212,806000.0,80.6,0,True,True,0.4782608695652174,0.36,56.904347826086955,PE+PB有效,1.0,0.1941747572815534,0.2,0.23948220064724918,0.44,0.05825242718446602,0.08,0.1525974025974026,0.20833333333333334,19.09129632391066,21.5210355987055,0.2806451612903226,0.0,20.6776281449003,100.0,37.57922052913309,偏冷,C,弱趋势/数据不足,22,25,282
301363.SZ,2026-07-24,15.25,919,-0.11078717201166177,-0.17344173441734412,-0.17306433720412706,-0.34204354269438175,0.15139015550099377,-0.1830940647096636,-0.2105882870839686,-0.38015571788701286,-0.49486621443587,False,False,0.8547457565321221,1.3444845745829639,1.3127538465649982,0.9774193548387097,0.8129032258064516,高Beta,高Beta,美好医疗,医疗设备,high,创业板,2026-07-24,2.0121,42.1637,3.2074,1213849.37,121.38493700000001,0,True,True,0.55,0.6363636363636364,41.54545454545454,PE+PB有效,1.0,0.0744336569579288,0.09523809523809523,0.05825242718446602,0.14285714285714285,0.3333333333333333,0.5238095238095238,0.12987012987012986,0.2857142857142857,18.21088755477024,6.440129449838186,0.7741935483870968,0.0,19.991961582628665,100.0,33.31410193183147,偏冷,C,弱趋势/数据不足,17,22,283
603229.SH,2026-07-24,7.27,1833,-0.10246913580246919,-0.05418880444990426,-0.278049442449927,-0.2583000351005328,-0.21033277905134973,-0.0942892467472225,-0.18338701394913104,-0.3080738512705349,-0.40531448793194624,False,False,0.5110648503703831,0.10672431381168701,0.917311669891083,0.2129032258064516,0.44516129032258067,低Beta,中Beta,奥翔药业,原料药,high,主板,2026-07-24,1.1425,55.874,2.55,603625.9917,60.36259917,0,True,True,0.5625,0.6666666666666666,39.583333333333336,PE+PB有效,1.0,0.09385113268608414,0.2777777777777778,0.15210355987055016,0.3333333333333333,0.11003236245954692,0.2222222222222222,0.3051948051948052,0.3333333333333333,16.822702886233852,16.019417475728158,0.4032258064516129,0.0,19.27810836204197,100.0,32.09773881076735,偏冷,C,弱趋势/数据不足,16,18,284
920982.BJ,2026-07-24,119.75,1217,-0.08019049082110763,-0.05574830468380376,-0.3679658537572369,-0.470571511667479,-0.665854200337336,-0.041232986389111326,-0.19089194407812393,-0.35005423165711747,-0.6697617496733703,False,False,0.7401983664529678,-0.1300990775051886,1.0498330641264235,0.04516129032258064,0.5774193548387097,低Beta,中Beta,锦波生物,医疗器械其他,medium,北交所,2026-07-24,2.1303,22.08,6.7687,1377907.4465,137.79074465000002,0,True,True,0.5,1.0,30.0,PE+PB有效,1.0,0.1650485436893204,0.2,0.1488673139158576,0.4,0.042071197411003236,0.2,0.022727272727272728,0.2,16.57825901138027,23.02588996763754,0.6806451612903226,0.0,29.73102620315273,100.0,27.98730147635525,偏冷,C,弱趋势/数据不足,5,5,285
688236.SH,2026-07-24,13.24,1105,-0.08878183069511347,-0.03810156151949573,-0.32061035086996903,-0.49735382350078916,-0.2807401850644299,-0.1001367263692522,-0.15554098737133604,-0.31186884740715337,-0.5330951826965705,False,False,0.5805273185503765,0.36939464694610136,1.1420813368706093,0.5258064516129032,0.6741935483870968,中Beta,高Beta,春立医疗,医疗耗材,high,科创板,2026-07-24,0.6636,18.388,1.6666,507844.694,50.7844694,0,True,True,0.043478260869565216,0.2,89.3913043478261,PE+PB有效,1.0,0.1423948220064725,0.12,0.1715210355987055,0.36,0.08090614886731391,0.12,0.012987012987012988,0.041666666666666664,15.896259277090568,16.763754045307444,0.532258064516129,0.0,22.379789122037792,100.0,43.52861328490519,偏冷,C,估值便宜待确认,23,25,286
301333.SZ,2026-07-24,47.67,964,-0.0923457730388424,-0.04250823563744088,-0.2964964144142094,-0.3169955904547038,-0.08693643856661826,-0.08595980065449005,-0.09066985757795332,-0.27362693738012767,-0.47568926850585325,False,False,0.9094979610773678,0.5107971721592568,1.5340587184514418,0.6483870967741936,0.896774193548387,中Beta,高Beta,诺思格,CXO/CDMO,high,创业板,2026-07-24,3.1957,34.4481,2.3063,460402.8474,46.040284740000004,0,True,True,0.36,0.43333333333333335,61.06666666666667,PE+PB有效,1.0,0.12944983818770225,0.13333333333333333,0.16828478964401294,0.26666666666666666,0.10032362459546926,0.13333333333333333,0.18181818181818182,0.1,15.8051829853216,23.39805825242718,0.8387096774193549,0.0,33.152834325086125,100.0,34.776851309096706,偏冷,C,弱趋势/数据不足,27,30,287
688575.SH,2026-07-24,8.52,1260,-0.08974358974358976,-0.008149010477299212,-0.38573563429570035,-0.4246445631206359,-0.42386810504117645,-0.06466132396530888,-0.17614221986667833,-0.40416785182904647,-0.47873780932296905,False,False,0.41250406361492015,0.142415092481553,0.9079674571579347,0.2709677419354839,0.432258064516129,低Beta,中Beta,亚辉龙,IVD/体外诊断,high,科创板,2026-07-24,1.3533,156.3171,1.7944,486822.8316,48.68228316,0,True,True,0.8,0.4,36.0,PE+PB有效,1.0,0.13754045307443366,0.13333333333333333,0.22330097087378642,0.26666666666666666,0.032362459546925564,0.13333333333333333,0.048701298701298704,0.13333333333333333,15.760413781249893,20.889967637540455,0.22903225806451613,0.0,19.20362250756864,100.0,30.575704892614638,偏冷,C,弱趋势/数据不足,14,15,288
000534.SZ,2026-07-24,24.98,1833,0.04083333333333328,-0.08832116788321165,-0.3933948518698397,-0.09949531362653197,0.7349803455514243,-0.09921929935272167,-0.22186341595107317,-0.4166277440448388,-0.47576075550891916,False,False,0.7693222577991021,1.215515020838129,0.8676419992395148,0.9516129032258065,0.3935483870967742,高Beta,中Beta,万泽股份,生物制品/创新药,medium,主板,2026-07-24,2.5967,63.0756,7.4106,1272852.153,127.28521529999999,0,True,True,0.75,0.6071428571428571,30.714285714285715,PE+PB有效,1.0,0.912621359223301,0.8214285714285714,0.11003236245954692,0.03571428571428571,0.025889967637540454,0.03571428571428571,0.7175324675324676,0.6428571428571429,15.15680247309586,12.006472491909385,0.6935483870967742,0.0,22.275498486272056,100.0,28.431328139488137,偏冷,C,弱趋势/数据不足,28,28,289
300267.SZ,2026-07-24,2.88,1833,-0.08571428571428574,-0.11111111111111116,-0.29064039408866993,-0.29064039408866993,-0.16279069767441867,-0.1115224433132811,-0.22179689259175872,-0.4049586776859504,-0.4049586776859504,False,False,0.5862588891328503,0.6673906050709154,1.0733251612201304,0.7516129032258064,0.6225806451612903,高Beta,中Beta,尔康制药,原料药,high,创业板,2026-07-24,2.1992,,1.4769,594030.2112,59.403021120000005,0,False,True,,0.2222222222222222,66.11111111111111,仅PB有效,0.4,0.1553398058252427,0.4444444444444444,0.09385113268608414,0.2777777777777778,0.10355987055016182,0.16666666666666666,0.237012987012987,0.2777777777777778,14.22295375679806,10.420711974110032,0.5451612903225806,0.0,18.197724188328635,73.00000000000001,37.331891403607315,偏冷,C,弱趋势/数据不足,17,18,290
002950.SZ,2026-07-24,8.52,1790,-0.05438401775804669,-0.06270627062706269,-0.3875561750572504,-0.2804677460497754,-0.033380048104899696,-0.0537013383684124,-0.15547344833345522,-0.40238019571630734,-0.407705115151323,False,False,0.44025532993071564,0.2548327356499923,0.9669099550188606,0.3709677419354839,0.5064516129032258,中Beta,中Beta,奥美医疗,医疗耗材,high,主板,2026-07-24,1.8538,19.8849,1.4592,539542.206,53.9542206,0,True,True,0.17391304347826086,0.12,84.76521739130435,PE+PB有效,1.0,0.2912621359223301,0.36,0.1423948220064725,0.28,0.02912621359223301,0.04,0.25,0.25,14.185259699736811,20.566343042071196,0.2838709677419355,0.0,20.073859484288548,100.0,41.691381245024886,偏冷,C,估值便宜待确认,24,25,291
301230.SZ,2026-07-24,24.7,905,-0.13997214484679654,-0.06963167391996605,-0.2500667432203364,-0.30513743594281695,-0.18079825801277571,-0.1487587226608903,-0.14229272885619992,-0.2927646358354018,-0.5107643443453836,False,False,1.0957512938475054,0.7748727180268286,2.0801241606182335,0.8193548387096774,0.9935483870967742,高Beta,高Beta,泓博医药,CXO/CDMO,high,创业板,2026-07-24,5.9129,96.9464,4.3393,446924.517,44.6924517,0,True,True,0.92,0.7,16.799999999999997,PE+PB有效,1.0,0.038834951456310676,0.06666666666666667,0.12944983818770225,0.2,0.16181229773462782,0.2,0.2012987012987013,0.13333333333333333,13.968584693466351,12.605177993527509,0.9483870967741935,0.0,27.791366530953127,100.0,23.412445836436838,偏冷,C,弱趋势/数据不足,28,30,292
301408.SZ,2026-07-24,13.08,825,-0.10103092783505163,-0.07692307692307687,-0.3410908500342652,-0.4320925453251737,-0.07465430908468884,-0.11017381543589921,-0.21327020006828568,-0.41699531569270154,-0.5578489339779662,False,False,0.7329054269087109,0.692118107840862,1.518502134768232,0.7741935483870968,0.8806451612903226,高Beta,高Beta,华人健康,零售药房,high,创业板,2026-07-24,6.483,24.9775,2.4041,523213.08,52.321308,0,True,True,0.8333333333333334,0.8333333333333334,16.666666666666664,PE+PB有效,1.0,0.10679611650485436,0.16666666666666666,0.12297734627831715,0.3333333333333333,0.06796116504854369,0.16666666666666666,0.04220779220779221,0.16666666666666666,13.858803574580925,11.699029126213592,0.6709677419354839,0.0,21.608675227059194,100.0,24.24064752735634,偏冷,C,弱趋势/数据不足,6,6,293
688091.SH,2026-07-24,37.15,1178,-0.060682680151706636,-0.044250064316953885,-0.31709558823529416,-0.31037683311676256,-0.38736807387862804,-0.111339688311067,-0.21929999684777934,-0.42687442147485344,-0.545565749235474,False,False,0.7900827932332536,0.8128598933163454,1.489981387815559,0.8387096774193549,0.867741935483871,高Beta,高Beta,上海谊众,生物制品/生物科技,medium,科创板,2026-07-24,1.7323,112.0417,5.3015,767904.0226,76.79040226000001,0,True,True,0.8823529411764706,0.75,17.058823529411764,PE+PB有效,1.0,0.2459546925566343,0.3,0.1650485436893204,0.1,0.08414239482200647,0.1,0.19155844155844157,0.05,13.43115932581321,12.459546925566343,0.7193548387096774,0.0,23.10877962208999,100.0,23.857084534527367,偏冷,C,弱趋势/数据不足,19,20,294
688626.SH,2026-07-24,39.61,1289,-0.09359267734553778,-0.08416184971098262,-0.3213690345783988,-0.46022807937002863,-0.07354458274534148,-0.12985215614771206,-0.22305034110175104,-0.37522863500868464,-0.5436845505693596,False,False,0.7170874450590102,0.5500051555967241,1.246815419303265,0.6774193548387096,0.7709677419354839,高Beta,高Beta,翔宇医疗,医疗设备,high,科创板,2026-07-24,2.1586,78.7011,3.0119,633760.0,63.376,0,True,True,0.95,0.5909090909090909,19.363636363636367,PE+PB有效,1.0,0.1262135922330097,0.23809523809523808,0.11650485436893204,0.3333333333333333,0.0744336569579288,0.09523809523809523,0.02922077922077922,0.047619047619047616,13.21028411945375,9.70873786407767,0.6483870967741936,0.0,19.76385844033824,100.0,24.8025007965306,偏冷,C,弱趋势/数据不足,18,22,295
603108.SH,2026-07-24,8.83,1833,-0.08875128998968007,-0.032858707557502864,-0.34737620103473754,-0.4744047619047619,-0.47665527502028715,-0.05063971615955276,-0.2221292340219354,-0.4288486416558863,-0.5593812375249501,False,False,0.60544734205993,0.40861785245228444,0.9992492740124793,0.5645161290322581,0.5387096774193548,中Beta,中Beta,润达医疗,医药流通,high,主板,2026-07-24,3.4559,,1.4518,533865.1554,53.386515540000005,0,False,True,,0.7142857142857143,24.28571428571428,仅PB有效,0.4,0.14563106796116504,0.2857142857142857,0.1779935275080906,0.07142857142857142,0.05501618122977346,0.14285714285714285,0.01948051948051948,0.14285714285714285,13.169656755998604,19.789644012944983,0.5612903225806452,0.0,25.07855726067439,73.00000000000001,25.211439035926574,偏冷,C,弱趋势/数据不足,14,14,296
688677.SH,2026-07-24,72.82,1312,0.01860400055951872,-0.29342130797593646,-0.383906750316394,0.49687467946859787,0.9078809473904841,-0.14531519583103492,-0.35528924249055505,-0.5278924097791644,-0.5278924097791644,False,False,0.8080115277534251,2.051092634951487,0.6117331236695296,1.0,0.15483870967741936,高Beta,低Beta,海泰新光,医疗设备,high,科创板,2026-07-24,3.5422,50.9735,6.3055,872944.314,87.29443140000001,0,True,True,0.75,0.9545454545454546,16.818181818181817,PE+PB有效,1.0,0.8673139158576052,0.8571428571428571,0.02912621359223301,0.09523809523809523,0.03559870550161812,0.047619047619047616,0.974025974025974,1.0,12.828343531847002,4.158576051779934,0.7354838709677419,0.0,17.620680655600793,100.0,24.258449475313537,偏冷,C,弱趋势/数据不足,19,22,297
301246.SZ,2026-07-24,18.5,812,-0.04095386210471741,-0.3008314436885866,-0.27406947730416686,-0.17189426968612043,0.20344196392367664,-0.18293436975532196,-0.32693122555476695,-0.4612498184760284,-0.4612498184760284,False,False,0.6023055899276116,1.0030568419356083,0.7991507727563331,0.9096774193548387,0.3258064516129032,高Beta,低Beta,宏源药业,原料药,high,创业板,2026-07-24,7.5357,29.0754,1.6058,740012.765,74.0012765,0,True,True,0.375,0.2777777777777778,66.3888888888889,PE+PB有效,1.0,0.39158576051779936,0.6111111111111112,0.025889967637540454,0.1111111111111111,0.12297734627831715,0.2777777777777778,0.5616883116883117,0.6111111111111112,12.778494775757146,3.2038834951456305,0.5580645161290323,0.0,13.404008769182589,100.0,37.253717772299126,偏冷,C,弱趋势/数据不足,18,18,298
